,agent_type,size,dirt_rate,cleaned_slots,remaining_life
1514,DumbAgent,64,0.4,40,0
1515,DumbAgent,64,0.4,48,0
1516,DumbAgent,64,0.4,47,0
1517,DumbAgent,64,0.4,46,0
1518,DumbAgent,64,0.4,55,0
1519,DumbAgent,64,0.4,46,0
1520,DumbAgent,64,0.4,58,0
1521,DumbAgent,64,0.4,51,0
1522,DumbAgent,64,0.4,45,0
1523,DumbAgent,64,0.4,31,0
1524,DumbAgent,64,0.4,44,0
1525,DumbAgent,64,0.4,45,0
1526,DumbAgent,64,0.4,40,0
1527,DumbAgent,64,0.4,40,0
1528,DumbAgent,64,0.4,54,0
1529,DumbAgent,64,0.4,42,0
1530,DumbAgent,64,0.8,102,0
1531,DumbAgent,64,0.8,116,0
1532,DumbAgent,64,0.8,83,0
1533,DumbAgent,64,0.8,98,0
1534,DumbAgent,64,0.8,93,0
1535,DumbAgent,64,0.8,95,0
1536,DumbAgent,64,0.8,83,0
1537,DumbAgent,64,0.8,102,0
1538,DumbAgent,64,0.8,102,0
1539,DumbAgent,64,0.8,96,0
1540,DumbAgent,64,0.8,92,0
1541,DumbAgent,64,0.8,100,0
1542,DumbAgent,64,0.8,83,0
1543,DumbAgent,64,0.8,100,0
1544,DumbAgent,64,0.8,92,0
1545,DumbAgent,64,0.8,108,0
1546,DumbAgent,64,0.8,84,0
1547,DumbAgent,64,0.8,108,0
1548,DumbAgent,64,0.8,105,0
1549,DumbAgent,64,0.8,82,0
1550,DumbAgent,64,0.8,105,0
1551,DumbAgent,64,0.8,108,0
1552,DumbAgent,64,0.8,86,0
1553,DumbAgent,64,0.8,64,0
1554,DumbAgent,64,0.8,83,0
1555,DumbAgent,64,0.8,91,0
1556,DumbAgent,64,0.8,98,0
1557,DumbAgent,64,0.8,77,0
1558,DumbAgent,64,0.8,108,0
1559,DumbAgent,64,0.8,76,0
1560,DumbAgent,128,0.1,7,0
1561,DumbAgent,128,0.1,12,0
1562,DumbAgent,128,0.1,15,0
1563,DumbAgent,128,0.1,11,0
1564,DumbAgent,128,0.1,13,0
1565,DumbAgent,128,0.1,14,0
1566,DumbAgent,128,0.1,16,0
1567,DumbAgent,128,0.1,12,0
1568,DumbAgent,128,0.1,18,0
1569,DumbAgent,128,0.1,17,0
1570,DumbAgent,128,0.1,12,0
1571,DumbAgent,128,0.1,15,0
1572,DumbAgent,128,0.1,14,0
1573,DumbAgent,128,0.1,14,0
1574,DumbAgent,128,0.1,15,0
1575,DumbAgent,128,0.1,13,0
1576,DumbAgent,128,0.1,6,0
1577,DumbAgent,128,0.1,11,0
1578,DumbAgent,128,0.1,10,0
1579,DumbAgent,128,0.1,13,0
1580,DumbAgent,128,0.1,9,0
1581,DumbAgent,128,0.1,16,0
1582,DumbAgent,128,0.1,12,0
1583,DumbAgent,128,0.1,10,0
1584,DumbAgent,128,0.1,10,0
1585,DumbAgent,128,0.1,9,0
1586,DumbAgent,128,0.1,22,0
1587,DumbAgent,128,0.1,10,0
1588,DumbAgent,128,0.1,12,0
1589,DumbAgent,128,0.1,15,0
1590,DumbAgent,128,0.2,34,0
1591,DumbAgent,128,0.2,24,0
1592,DumbAgent,128,0.2,21,0
1593,DumbAgent,128,0.2,26,0
1594,DumbAgent,128,0.2,29,0
1595,DumbAgent,128,0.2,21,0
1596,DumbAgent,128,0.2,12,0
1597,DumbAgent,128,0.2,22,0
1598,DumbAgent,128,0.2,27,0
1599,DumbAgent,128,0.2,23,0
1600,DumbAgent,128,0.2,22,0
1601,DumbAgent,128,0.2,17,0
1602,DumbAgent,128,0.2,27,0
1603,DumbAgent,128,0.2,23,0
1604,DumbAgent,128,0.2,26,0
1605,DumbAgent,128,0.2,23,0
1606,DumbAgent,128,0.2,21,0
1607,DumbAgent,128,0.2,21,0
1608,DumbAgent,128,0.2,20,0
1609,DumbAgent,128,0.2,18,0
1610,DumbAgent,128,0.2,19,0
1611,DumbAgent,128,0.2,26,0
1612,DumbAgent,128,0.2,25,0
1613,DumbAgent,128,0.2,19,0
1614,DumbAgent,128,0.2,22,0
1615,DumbAgent,128,0.2,29,0
1616,DumbAgent,128,0.2,29,0
1617,DumbAgent,128,0.2,21,0
1618,DumbAgent,128,0.2,19,0
1619,DumbAgent,128,0.2,26,0
1620,DumbAgent,128,0.4,39,0
1621,DumbAgent,128,0.4,56,0
1622,DumbAgent,128,0.4,47,0
1623,DumbAgent,128,0.4,49,0
1624,DumbAgent,128,0.4,44,0
1625,DumbAgent,128,0.4,65,0
1626,DumbAgent,128,0.4,46,0
1627,DumbAgent,128,0.4,41,0
1628,DumbAgent,128,0.4,42,0
1629,DumbAgent,128,0.4,38,0
1630,DumbAgent,128,0.4,43,0
1631,DumbAgent,128,0.4,50,0
1632,DumbAgent,128,0.4,46,0
1633,DumbAgent,128,0.4,47,0
1634,DumbAgent,128,0.4,50,0
1635,DumbAgent,128,0.4,50,0
1636,DumbAgent,128,0.4,53,0
1637,DumbAgent,128,0.4,49,0
1638,DumbAgent,128,0.4,41,0
1639,DumbAgent,128,0.4,41,0
1640,DumbAgent,128,0.4,36,0
1641,DumbAgent,128,0.4,48,0
1642,DumbAgent,128,0.4,49,0
1643,DumbAgent,128,0.4,44,0
1644,DumbAgent,128,0.4,45,0
1645,DumbAgent,128,0.4,55,0
1646,DumbAgent,128,0.4,52,0
1647,DumbAgent,128,0.4,40,0
1648,DumbAgent,128,0.4,49,0
1649,DumbAgent,128,0.4,49,0
1650,DumbAgent,128,0.8,83,0
1651,DumbAgent,128,0.8,93,0
1652,DumbAgent,128,0.8,89,0
1653,DumbAgent,128,0.8,73,0
1654,DumbAgent,128,0.8,90,0
1655,DumbAgent,128,0.8,78,0
1656,DumbAgent,128,0.8,93,0
1657,DumbAgent,128,0.8,92,0
1658,DumbAgent,128,0.8,89,0
1659,DumbAgent,128,0.8,109,0
1660,DumbAgent,128,0.8,111,0
1661,DumbAgent,128,0.8,100,0
1662,DumbAgent,128,0.8,102,0
1663,DumbAgent,128,0.8,82,0
1664,DumbAgent,128,0.8,104,0
1665,DumbAgent,128,0.8,98,0
1666,DumbAgent,128,0.8,100,0
1667,DumbAgent,128,0.8,93,0
1668,DumbAgent,128,0.8,93,0
1669,DumbAgent,128,0.8,103,0
1670,DumbAgent,128,0.8,91,0
1671,DumbAgent,128,0.8,94,0
1672,DumbAgent,128,0.8,99,0
1673,DumbAgent,128,0.8,85,0
1674,DumbAgent,128,0.8,103,0
1675,DumbAgent,128,0.8,100,0
1676,DumbAgent,128,0.8,99,0
1677,DumbAgent,128,0.8,88,0
1678,DumbAgent,128,0.8,82,0
1679,DumbAgent,128,0.8,93,0
